address,latitude,longitude,cbd_dist,min_dist_mrt
"2 GHIM MOH RD,Singapore,Singapore",1.3123423,103.78694809993421,7862.456977488748,652.0603656817302
"8 HOLLAND AVE,Singapore",1.30669335,103.7945352597159,6839.122764762548,504.6568018475809
"11 HOLLAND DR,Singapore",1.3088902,103.79383931269706,7006.4258757226635,359.13773087616823
"2 DOVER RD,Singapore,Singapore",1.3030867000000002,103.78289999834134,7929.737741414679,632.0715996887654
"161 MEI LING ST,Singapore,Singapore",1.29154165,103.80354299416882,5398.220822806772,451.8063121938805
"168A QUEENSWAY,Singapore",1.2891149,103.8035490095092,5357.127866158057,687.8360042281106
"9 HOLLAND AVE,Singapore",1.3075287,103.79488757602145,6839.023286378966,427.3098926460705
"28B DOVER CRES,Singapore",1.3053821,103.78190340834242,8110.08545207665,761.8025910999357
"30A HOLLAND CL,Singapore",1.3074640999999998,103.79722417496588,6598.178360030941,429.8526305962743
"18C HOLLAND DR,Singapore",1.31040465,103.79185364147031,7276.81540884099,394.37394560893904
"91 TANGLIN HALT RD,Singapore,Singapore",1.30075895,103.79942466626409,6098.10016611191,222.39900245734327
"19 DOVER CRES,Singapore",1.30779005,103.78372514328295,8004.4793452361255,697.4356143106376
"28A DOVER CRES,Singapore",1.30495405,103.78217037439873,8067.42880115163,817.6040892367026
"18D HOLLAND DR,Singapore",1.3098473,103.7926538,7170.215111322475,401.594697491304
"483 ADMIRALTY LINK,Singapore",1.4559453,103.81516273784709,19541.710048401474,929.7452444070425
"474 SEMBAWANG DR,Singapore",1.45081515,103.81671572157873,18951.09194882751,416.0578583111927
"405 ADMIRALTY LINK,Singapore",1.45341665,103.8159254723248,19250.63828166678,660.3456906187384
"589B MONTREAL DR,Singapore",1.4498025,103.82555871425555,18665.31362874276,616.3813201632015
"359B ADMIRALTY DR,Singapore",1.4494175,103.81513032470093,18836.706764370614,549.4958114533218
"501B WELLINGTON CIRCLE,Singapore",1.452134,103.82125757415982,18998.473315873427,357.5974805370227
"320 SEMBAWANG CL,Singapore",1.4465083,103.81881076301936,18437.905491984526,321.8040958299652
"507B WELLINGTON CIRCLE,Singapore",1.45277105,103.8230130511381,19034.536390193374,519.4449496628262
"466A SEMBAWANG DR,Singapore",1.45596555,103.81353849464969,19581.89575852326,1047.6120770047671
"300 CANBERRA RD,Singapore,Singapore",1.4457369999999998,103.82297732248587,18268.596389921564,496.3956281075156
"510B WELLINGTON CIRCLE,Singapore",1.45372705,103.82101855172473,19176.557264239105,519.0661060316515
"304 CANBERRA RD,Singapore,Singapore",1.4451421,103.82205337474403,18221.890835313963,493.9121341843606
"424 CANBERRA RD,Singapore,Singapore",1.45391545,103.81876165459119,19242.74539786665,548.2023776133032
"354B ADMIRALTY DR,Singapore",1.4503918,103.81874422127076,18860.594436313124,202.02650245733665
"341B SEMBAWANG CL,Singapore",1.4479896,103.818248759358,18610.80758362485,237.93339912641548
"468D ADMIRALTY DR,Singapore",1.45087,103.81444004810126,19010.066072297577,654.2396879766786
"471 SEMBAWANG DR,Singapore",1.45193485,103.81588925514,19091.112216963782,558.0399426292007
"502A WELLINGTON CIRCLE,Singapore",1.4510591000000002,103.82158496366088,18875.06547459024,272.3221278438066
"302B ANCHORVALE LINK,Singapore",1.3879771500000002,103.89086250392197,12414.800838085186,132.11485142972393
"209A COMPASSVALE LANE,Singapore",1.38358115,103.8986181295556,12305.453136359636,149.3306188657345
"183C RIVERVALE CRES,Singapore",1.3909896499999999,103.90847580945835,13530.507836448473,288.2350476167214
"131 RIVERVALE ST,Singapore,Singapore",1.38954025,103.90331133603658,13125.884777785048,286.65485808174407
"303C ANCHORVALE LINK,Singapore",1.3877386999999999,103.89033842107474,12369.54585157229,103.30121415367466
"290B COMPASSVALE CRES,Singapore",1.3970215,103.897073,13598.11610633627,373.2242313812993
"142 RIVERVALE CRES,Singapore",1.3898219,103.9090555,13447.407954222565,395.36246823487807
"124 RIVERVALE DR,Singapore",1.3875847000000001,103.90215157642322,12874.910747999083,366.3189779664073
"193 RIVERVALE DR,Singapore",1.3933659,103.9020132,13445.560774565372,222.73713991446724
"306C ANCHORVALE LINK,Singapore",1.3898492,103.888146,12506.200532082685,260.4241139472536
"185D RIVERVALE CRES,Singapore",1.3898219,103.9090555,13447.407954222565,395.36246823487807
"116A RIVERVALE DR,Singapore",1.3825720000000001,103.90224162318253,12384.033764996904,153.41542173693853
"303B ANCHORVALE LINK,Singapore",1.3874086,103.88987662320999,12317.370372324005,97.99203666845416
"124C RIVERVALE DR,Singapore",1.38811275,103.90267090082676,12952.787318206425,305.1548699594029
"123E RIVERVALE DR,Singapore",1.3867642,103.90281893589787,12826.50780053936,318.9502980390096
"226A COMPASSVALE WALK,Singapore",1.387585,103.8998146,12762.75889035789,469.2376148168749
"322A ANCHORVALE DR,Singapore",1.3918678,103.8924564,12879.959960758159,336.5581984789269
"200A SENGKANG EAST,Singapore RD,Singapore,Singapore",1.3872539,103.8920425,12387.521023962412,173.63713865120755
"412B FERNVALE LINK,Singapore",1.3897392499999999,103.87783576045354,12166.525295546398,308.6045870131683
"202 COMPASSVALE DR,Singapore",1.38858515,103.89331811634348,12576.713930274384,365.11710592902756
"113 RIVERVALE WALK,Singapore",1.38405285,103.90183163816356,12509.25809901375,38.04843384379531
"406C FERNVALE RD,Singapore,Singapore",1.38862005,103.87482411428064,11968.755959372953,409.65009999618144
"247 COMPASSVALE RD,Singapore,Singapore",1.39201935,103.8994037040664,13190.051329632022,309.44167594621155
"325A SENGKANG EAST,Singapore WAY,Singapore",1.3937603,103.8910343,13021.161206833987,418.22479498493493
"240 COMPASSVALE WALK,Singapore",1.39069055,103.8979545408551,12990.605541234041,296.9204265085712
"259B COMPASSVALE RD,Singapore,Singapore",1.3938445000000002,103.89749439114655,13291.123138058882,328.1491434709078
"208B COMPASSVALE LANE,Singapore",1.3845651,103.8987942677976,12412.209173865456,164.40159782661814
"438B SENGKANG WEST,Singapore AVE,Singapore",1.3927591,103.87771807768556,12487.631550889104,181.44085167479994
"261C SENGKANG EAST,Singapore WAY,Singapore",1.3933101,103.8948718,13126.049819458616,192.1352001978252
"439A SENGKANG WEST,Singapore AVE,Singapore",1.39184355,103.87774982169157,12390.102361944884,167.55739665643102
"264D COMPASSVALE BOW,Singapore",1.3816443,103.89594139483353,11985.723502587954,317.0852402272149
"271B SENGKANG CTRL,Singapore",1.3855037499999998,103.89454759162194,12313.904753002655,308.30309825311775
"265A COMPASSVALE LINK,Singapore",1.3823253,103.89533817838151,12026.779122610425,233.4990068852469
"272D SENGKANG CTRL,Singapore",1.3838818499999999,103.89383233127813,12117.718070651199,112.34133467778004
"271A SENGKANG CTRL,Singapore",1.3859711,103.89466342000452,12366.512040179214,360.6227155196381
"275A COMPASSVALE LINK,Singapore",1.3828713000000001,103.89462582840099,12049.996975774915,142.9314928552401
"277B COMPASSVALE LINK,Singapore",1.3823318,103.89450937080379,11990.14597332589,148.4801549405827
"273C COMPASSVALE LINK,Singapore",1.3845896,103.8944642874963,12217.279728808093,216.11637591938626
"157D RIVERVALE CRES,Singapore",1.3881145,103.90788428108581,13219.296783464137,275.2561493494854
"158C RIVERVALE CRES,Singapore",1.3882593,103.90704169925283,13189.01299895116,182.97831955740222
"183B RIVERVALE CRES,Singapore",1.39126695,103.90820701409407,13543.561547204288,253.49102681162472
"200B SENGKANG EAST,Singapore RD,Singapore,Singapore",1.3870759,103.8926245,12393.096327187834,233.49435883485611
"122E RIVERVALE DR,Singapore",1.38777085,103.9057386859904,13073.54629278948,46.98387444453521
"123B RIVERVALE DR,Singapore",1.3862583499999999,103.90263689276966,12767.41881549734,259.9469932968685
"187A RIVERVALE DR,Singapore",1.3939156,103.9021228,13505.857080111378,202.3048335929027
"188B RIVERVALE DR,Singapore",1.3939156,103.9021228,13505.857080111378,202.3048335929027
"191A RIVERVALE DR,Singapore",1.393735,103.90352427012083,13553.869985436759,356.44352059928156
"291B COMPASSVALE ST,Singapore,Singapore",1.3959234500000002,103.89843629171219,13543.656912601147,266.09137073396886
"207B COMPASSVALE LANE,Singapore",1.3849776999999999,103.89824912974683,12427.876111307063,135.2972971095526
"298A COMPASSVALE ST,Singapore,Singapore",1.3952167,103.8981912,13461.04467086917,259.27727847594383
"228C COMPASSVALE WALK,Singapore",1.3877782,103.90065108726056,12821.719077649674,454.6742485548672
"232 COMPASSVALE WALK,Singapore",1.3904716,103.9010896,13112.003524653588,463.7726176298775
"158A RIVERVALE CRES,Singapore",1.3887755,103.90686573983152,13230.246532926056,181.0739093791866
"112 RIVERVALE WALK,Singapore",1.38356485,103.90154302201864,12446.619019917543,81.20775329248592
"186D RIVERVALE DR,Singapore",1.3939156,103.9021228,13505.857080111378,202.3048335929027
"297B COMPASSVALE ST,Singapore,Singapore",1.39485825,103.90126601187256,13561.203384818496,95.45811002293848
"228A COMPASSVALE WALK,Singapore",1.38750885,103.90133720633824,12827.775489726555,403.27839569715866
"319B ANCHORVALE DR,Singapore",1.39141205,103.89058591121452,12760.056183316165,507.01621054334225
"319C ANCHORVALE DR,Singapore",1.39087455,103.89051071833987,12701.358939686965,447.5702373934628
"201C COMPASSVALE DR,Singapore",1.3879626,103.8934091106982,12516.625044962306,342.99525897041804
"262D COMPASSVALE ST,Singapore,Singapore",1.39426155,103.89484768496477,13222.88703351655,257.4261684079802
"268A COMPASSVALE LINK,Singapore",1.38423855,103.89648576765015,12272.05536032796,101.09665886985162
"298B COMPASSVALE ST,Singapore,Singapore",1.3952167,103.8981912,13461.04467086917,259.27727847594383
"250B COMPASSVALE ST,Singapore,Singapore",1.3952167,103.8981912,13461.04467086917,259.27727847594383
"306B ANCHORVALE LINK,Singapore",1.38964895,103.88853634055405,12499.618839473305,301.6341874159797
"299B COMPASSVALE ST,Singapore,Singapore",1.3952167,103.8981912,13461.04467086917,259.27727847594383
"221 SERANGOON AVE,Singapore",1.3785295,103.8717675,10805.964596101063,1574.485677177882
"206 SERANGOON CTRL,Singapore",1.3531895500000002,103.87304540947437,8129.752357064445,373.74818928116844
"220 SERANGOON AVE,Singapore",1.3785295,103.8717675,10805.964596101063,1574.485677177882
"263 SERANGOON CTRL DR,Singapore",1.3541276500000001,103.87196180924035,8194.182674723917,507.0989110094767
"245 SERANGOON AVE,Singapore",1.3524644000000001,103.86915781861092,7933.963534701068,478.7848705802453
"207 SERANGOON CTRL,Singapore",1.3541647499999998,103.87324921425248,8239.454799478817,477.70934145070186
"329 SERANGOON AVE,Singapore",1.349869,103.86876233908026,7645.158392591303,461.6035522590083
"309 SERANGOON AVE,Singapore",1.3536956999999998,103.86505365692535,7965.612818569451,239.71351962893473
"224 SERANGOON AVE,Singapore",1.35720645,103.87083895,8488.60911162511,869.6846868713855
"228 SERANGOON AVE,Singapore",1.3785295,103.8717675,10805.964596101063,1574.485677177882
"308 SERANGOON AVE,Singapore",1.354122,103.86579274221828,8027.997741231411,301.3236997953637
"315 SERANGOON AVE,Singapore",1.35298295,103.86601810811791,7909.811884855458,199.39072407305395
"236 SERANGOON AVE,Singapore",1.35422515,103.86990407518348,8143.316066407907,626.0371761027234
"255 SERANGOON CTRL DR,Singapore",1.3550707499999999,103.87088279414542,8261.8416736119,652.3339825707187
"421 SERANGOON CTRL,Singapore",1.3485719,103.87506094337016,7717.765966578913,213.38415968032714
"426 SERANGOON AVE,Singapore",1.3478027,103.87595816259898,7673.05797756139,344.5205893628451
"422 SERANGOON CTRL,Singapore",1.348884,103.87598883905325,7786.035757789653,283.40021931522637
"420 SERANGOON CTRL,Singapore",1.34930175,103.8748580078796,7785.998980812031,149.5422808352286
"410 SERANGOON CTRL,Singapore",1.3477708499999999,103.87392140290311,7591.618269393713,233.4151256440655
"212 SERANGOON AVE,Singapore",1.3785295,103.8717675,10805.964596101063,1574.485677177882
"438 TAMPINES ST,Singapore 43,Singapore",1.36029895,103.951590025,14058.127422947151,617.3278965492096
"282 TAMPINES ST,Singapore 22,Singapore",1.34771245,103.9524325,13337.12148964188,505.1397508699652
"820 TAMPINES ST,Singapore 81,Singapore",1.34798355,103.93617514902535,11868.231865877866,351.38192132571817
"885 TAMPINES ST,Singapore 83,Singapore",1.35108205,103.93292968071783,11798.432421013855,848.2430111079883
"462 TAMPINES ST,Singapore 44,Singapore",1.359267,103.9551526,14307.37644629795,328.88440420760946
"444 TAMPINES ST,Singapore 42,Singapore",1.358295,103.95141426176934,13908.844023101416,501.9959035160968
"424 TAMPINES ST,Singapore 41,Singapore",1.3574324,103.94824185585551,13569.60361465199,637.913892982108
"810 TAMPINES AVE,Singapore",1.3464600999999998,103.93655595573648,11801.054845938494,211.4185115028729
"418 TAMPINES ST,Singapore 41,Singapore",1.35826065,103.94753849555718,13563.44865591078,629.1625656963104
"139 TAMPINES ST,Singapore 11,Singapore",1.34637605,103.9450248427422,12566.151885373216,759.7110437683114
"240 TAMPINES ST,Singapore 21,Singapore",1.35498465,103.94713139999999,13307.927945205438,427.4585166826209
"271 TAMPINES ST,Singapore 21,Singapore",1.3499487000000001,103.94994605,13241.080744176272,832.8844066125097
"285 TAMPINES ST,Singapore 22,Singapore",1.34960715,103.95234874184308,13442.884316358492,713.0165952599127
"213 TAMPINES ST,Singapore 23,Singapore",1.35480535,103.95415397996948,13930.794187666546,221.7288642450033
"164 TAMPINES ST,Singapore 12,Singapore",1.34960845,103.94600650000001,12858.31569802915,614.5525926917877
"469 TAMPINES ST,Singapore 44,Singapore",1.36028825,103.9546507105182,14329.352649039576,449.26705317590887
"406 TAMPINES ST,Singapore 41,Singapore",1.35808695,103.94597769553556,13414.812219884747,497.36524010975654
"898 TAMPINES ST,Singapore 81,Singapore",1.3472715499999999,103.93471678536302,11691.44689616128,434.6823841022561
"809 TAMPINES AVE,Singapore",1.3461056500000002,103.93652529545663,11775.0439300242,199.81298500923248
"241 TAMPINES ST,Singapore 21,Singapore",1.3546003,103.9471336,13282.74923324352,424.1099420889712
"261 TAMPINES ST,Singapore 21,Singapore",1.3541534,103.95127896547831,13627.359179974963,523.9389069712813
"243 TAMPINES ST,Singapore 21,Singapore",1.3541716,103.94711268403657,13252.676798407572,422.789717818734
"414 TAMPINES ST,Singapore 41,Singapore",1.3597629,103.94654388775253,13579.417592424954,686.4729405892617
"369 TAMPINES ST,Singapore 34,Singapore",1.3587037,103.96024302801507,14733.315699443183,593.3752944799332
"476 TAMPINES ST,Singapore 44,Singapore",1.3608299,103.9532244,14238.374796367409,558.8361158552955
"880A TAMPINES AVE,Singapore",1.3520949500000001,103.93206702538683,11796.894913149557,995.5107104715083
"856 TAMPINES ST,Singapore 82,Singapore",1.35331075,103.93681488575162,12288.903956049899,735.6961455512237
"347 TAMPINES ST,Singapore 33,Singapore",1.3518501500000002,103.9631067050839,14587.234044053865,982.496008275449
"846 TAMPINES ST,Singapore 82,Singapore",1.35213075,103.9359758050173,12134.112859846784,766.7584562629836
"277 TAMPINES ST,Singapore 22,Singapore",1.3473652500000002,103.9512374122987,13204.34303101525,513.1127340741441
"871A TAMPINES ST,Singapore 84,Singapore",1.3544478500000001,103.93181177239137,11945.709617006707,1213.7833814973894
"489B TAMPINES ST,Singapore 45,Singapore",1.3612348,103.95753390502699,14649.7241992517,590.9742615039669
"729 TAMPINES ST,Singapore 71,Singapore",1.35639285,103.93403916780636,12273.877170414506,1055.1197206238667
"231 SIMEI ST,Singapore 4,Singapore",1.3420278,103.9438216,12191.190920288094,734.7385870641991
"140 TAMPINES ST,Singapore 12,Singapore",1.34760725,103.94384368496466,12534.343208023978,662.1612821706658
"436 TAMPINES ST,Singapore 43,Singapore",1.35956985,103.95160630000001,14010.701091625673,561.1707425323998
"924 TAMPINES ST,Singapore 91,Singapore",1.3467498500000001,103.94075921622748,12198.818353996867,308.2209340209476
"355 TAMPINES ST,Singapore 33,Singapore",1.35491165,103.96189038479491,14652.846070174193,730.9453717943309
"852 TAMPINES ST,Singapore 82,Singapore",1.3526820000000002,103.93647877867932,12215.989558336305,787.0572248614963
"239 TAMPINES ST,Singapore 21,Singapore",1.3547727,103.94660753644652,13247.197559611835,366.8694307896604
"222 TAMPINES ST,Singapore 24,Singapore",1.3554986,103.95267972652611,13840.555084697426,323.3340923016662
"722 TAMPINES ST,Singapore 72,Singapore",1.3599499,103.93566906000001,12671.22577206878,1045.7050616986394
"230B TAMPINES ST,Singapore 24,Singapore",1.355585,103.95069380487996,13666.596966792722,537.657195878581
"450F TAMPINES ST,Singapore 42,Singapore",1.3578999,103.95314888057801,14038.140764772026,312.5543999483879
"921 TAMPINES ST,Singapore 91,Singapore",1.34804015,103.94090658143301,12295.111664547616,402.0242436086328
"256 SIMEI ST,Singapore 1,Singapore",1.34289575,103.951684925168,12987.480351879503,188.34424927832666
"234 TAMPINES ST,Singapore 21,Singapore",1.35590275,103.94825855818246,13469.177993907379,571.540406396231
"163 TAMPINES ST,Singapore 12,Singapore",1.34953475,103.9473775962097,12979.066128543,707.7082949471449
"450E TAMPINES ST,Singapore 42,Singapore",1.3575099000000002,103.95302174359337,14001.300270953616,303.1505766538072
"161 TAMPINES ST,Singapore 12,Singapore",1.3499592,103.94600085228083,12880.05549719027,580.6307400599693
"254 SIMEI ST,Singapore 1,Singapore",1.34189855,103.95197453173336,12959.45511680264,212.3620868808082
"842C TAMPINES ST,Singapore 82,Singapore",1.35097115,103.93666865553055,12114.127432330864,621.0532325707874
"249 TAMPINES ST,Singapore 21,Singapore",1.35198225,103.94811327635473,13201.09785411572,599.5415450603786
"946 TAMPINES AVE,Singapore",1.3513764,103.94000863231742,12434.981975964682,502.99486801375446
"872 TAMPINES ST,Singapore 84,Singapore",1.3541845000000001,103.9323825193207,11974.265297016931,1153.3116668102252
"278 TAMPINES ST,Singapore 22,Singapore",1.34677545,103.95146572650046,13190.772730512494,443.54800412860465
"388 TAMPINES ST,Singapore 32,Singapore",1.35535335,103.95822998423185,14339.578204370388,324.75423515449677
"150 SIMEI ST,Singapore 1,Singapore",1.3461381000000001,103.95743200198726,13720.495812504725,556.763923517765
"742 TAMPINES ST,Singapore 72,Singapore",1.3597193,103.93349364501127,12475.532359260096,1238.7040293636649
"149 SIMEI ST,Singapore 1,Singapore",1.34597065,103.95600195204486,13574.223397582142,423.0047738307128
"731 TAMPINES ST,Singapore 71,Singapore",1.3569835499999998,103.93407641448195,12320.259875385156,1066.2138729397886
"497B TAMPINES ST,Singapore 45,Singapore",1.35884555,103.95813356315472,14549.772691969503,407.9306774730926
"383 TAMPINES ST,Singapore 32,Singapore",1.35406755,103.95827405,14264.83677130882,398.4905128929752
"518C TAMPINES CTRL 7,Singapore",1.3563583499999998,103.93900959999999,12691.69819295917,523.8151330555312
"216 TAMPINES ST,Singapore 23,Singapore",1.3540462500000001,103.95259910498979,13740.802194218913,405.9643042101645
"842B TAMPINES ST,Singapore 82,Singapore",1.3511437,103.93712477701777,12165.786746265205,627.3629294743865
"148 SIMEI ST,Singapore 1,Singapore",1.34619365,103.9561712718176,13603.052056136441,453.82282435857024
"155 SIMEI RD,Singapore,Singapore",1.3447125999999998,103.95822587882556,13717.541256189174,457.45161944412445
"842D TAMPINES ST,Singapore 82,Singapore",1.35063265,103.93744424135534,12158.882431500844,565.4137120109963
"515C TAMPINES CTRL 7,Singapore",1.3569589,103.93901698779192,12734.871571296868,552.9724899354441
"518A TAMPINES CTRL 7,Singapore",1.3563691,103.93838392508866,12638.985778089993,588.7359269679868
"874A TAMPINES ST,Singapore 84,Singapore",1.35314615,103.93210386185248,11875.607376406464,1079.966059713295
"430 TAMPINES ST,Singapore 41,Singapore",1.3594891,103.95012925,13874.640556876291,690.6322791324341
"426 TAMPINES ST,Singapore 41,Singapore",1.3595607,103.94789351180518,13683.137088199232,758.7672524776765
"429 TAMPINES ST,Singapore 41,Singapore",1.3592686,103.94964127371055,13816.734829573445,726.5962368913266
"857 TAMPINES ST,Singapore 83,Singapore",1.3542732,103.9359215496961,12280.09689617583,824.1982494741117
"856C TAMPINES ST,Singapore 82,Singapore",1.3526961499999999,103.93729703900806,12287.770692357217,698.8370614577091
"863 TAMPINES ST,Singapore 83,Singapore",1.3554465,103.93590134232517,12362.044574632979,833.2374534642746
"194 KIM KEAT AVE,Singapore",1.330951,103.85823017204721,5357.975881428278,1174.6689313717236
"195 KIM KEAT AVE,Singapore",1.3304417499999999,103.85884362862217,5312.618512617945,1109.9219381677526
"27 TOA PAYOH EAST,Singapore,Singapore",1.3324197500000001,103.85673859527482,5497.999486180656,1035.2833275730236
"23 TOA PAYOH EAST,Singapore,Singapore",1.3329685,103.8581072,5576.954192151162,1189.2268191225512
"177 TOA PAYOH CTRL,Singapore",1.3339268,103.8489192,5637.4535511332715,235.7161384895755
"143 POTONG PASIR AVE,Singapore",1.33278875,103.86657816547768,5761.972743809324,294.1267701164366
"113 POTONG PASIR AVE,Singapore",1.3362372,103.86341820741441,6039.207181473888,807.4917733371736
"79E TOA PAYOH CTRL,Singapore",1.33466455,103.8497284030403,5715.476953264748,357.0871279335303
"145 POTONG PASIR AVE,Singapore",1.3322994499999998,103.86634345428465,5702.576764346892,292.051479292062
"11 JOO SENG RD,Singapore,Singapore",1.3337884,103.88637135345246,6839.068339786241,280.47164541368306
"255 KIM KEAT AVE,Singapore",1.3317146499999999,103.85779403777465,5434.883381593664,1155.2666984045813
"248 KIM KEAT LINK,Singapore",1.3315815500000001,103.8561473014004,5398.916791583756,973.7437872544605
"129 MARSILING RISE,Singapore",1.43782965,103.77870703430101,18930.66071738202,770.8857133061549
"22 MARSILING DR,Singapore",1.44189495,103.7743536189945,19545.49716206824,1030.3601281994454
"204 MARSILING DR,Singapore",1.44408075,103.77370166162413,19794.58862494201,1272.7840065857881
"310 WOODLANDS ST,Singapore 31,Singapore",1.43009015,103.77597899993569,18297.464272815498,342.29541502296377
"23 MARSILING DR,Singapore",1.4415121499999999,103.77329751313826,19559.335174028358,992.328071184595
"201 MARSILING DR,Singapore",1.4427123,103.77541950812827,19575.315617991782,1129.3607102634446
"429 WOODLANDS ST,Singapore 41,Singapore",1.4266104,103.77266856437737,18131.220642149296,680.2573028230396
"575 WOODLANDS DR 16,Singapore",1.43120015,103.79724425776867,17456.53092825374,1365.204051717859
"5A MARSILING DR,Singapore",1.4456751,103.7726845,20002.621012737734,1457.2556102709914
"845 WOODLANDS ST,Singapore 82,Singapore",1.44277615,103.7928181615091,18827.893054290726,958.8464970232822
"132 MARSILING RISE,Singapore",1.43828875,103.77803117527573,19008.725528739258,764.958132887202
"751 WOODLANDS CIRCLE,Singapore",1.4450637,103.796543,18927.94850509208,1439.0190688172115
"577 WOODLANDS DR 16,Singapore",1.4310200499999999,103.7965806095889,17463.454565194937,1310.3244844148278
"786E WOODLANDS DR 60,Singapore",1.4469472,103.800312324142,18995.74894501403,1899.640992325504
"737 WOODLANDS CIRCLE,Singapore",1.4450637,103.796543,18927.94850509208,1439.0190688172115
"775 WOODLANDS CRES,Singapore",1.4481815,103.80033843201878,19125.181372156854,1984.183415862595
"436 WOODLANDS ST,Singapore 41,Singapore",1.4266113,103.77459564940736,18028.779466707463,661.7392659306906
"761 WOODLANDS AVE,Singapore",1.44653685,103.7968136666855,19072.642735659614,1567.557777075022
"703 WOODLANDS DR 40,Singapore",1.4411247,103.79673240156298,18509.190009878268,1237.0224783478843
"701 WOODLANDS DR 40,Singapore",1.4416892,103.7958616,18600.085351720707,1173.8591524618244
"619 WOODLANDS DR 52,Singapore",1.4344732,103.7994618,17714.816455991822,1479.1997843195877
"704 WOODLANDS DR 40,Singapore",1.44045735,103.7959549421816,18468.173951727786,1129.9258836421093
"710 WOODLANDS DR 70,Singapore",1.4406969,103.79713185476263,18449.93851571257,1262.255794079792
"552 WOODLANDS DR 44,Singapore",1.43210185,103.79534253918948,17623.82847512854,1131.5758532475475
"896B WOODLANDS DR 50,Singapore",1.4369447,103.79252291095459,18235.956841020678,680.7325764295213
"428 WOODLANDS ST,Singapore 41,Singapore",1.42700055,103.77256830079432,18174.392641017774,641.4597849036315
"723 WOODLANDS AVE,Singapore",1.4359374,103.7848851,18455.706273254604,205.0353183724977
"605 WOODLANDS DR 42,Singapore",1.4369878,103.79746,18050.65865623716,1230.1413242782794
"681B WOODLANDS DR 62,Singapore",1.4393519,103.80329829274976,18095.10436318227,1897.9996426940559
"851 WOODLANDS ST,Singapore 83,Singapore",1.4402115,103.79231305844075,18581.832892139697,747.9922583210176
"896A WOODLANDS DR 50,Singapore",1.4363628,103.79333384217709,18143.62697637273,774.0169474277124
"681A WOODLANDS DR 62,Singapore",1.4395582,103.80377381457517,18101.36685707169,1953.6186349895402
"354 WOODLANDS AVE,Singapore",1.43231505,103.78521976634012,18074.21636770734,532.8792410423115
"355 WOODLANDS AVE,Singapore",1.4327925499999998,103.78436254369416,18161.381818227237,516.2531178907633
"525 WOODLANDS DR 14,Singapore",1.4330182,103.7923976,17836.479410929354,798.0513189225309
"557 WOODLANDS DR 53,Singapore",1.4327770499999999,103.79683956489427,17635.74462856531,1250.8168044564097
"11 MARSILING DR,Singapore",1.44040825,103.77793254861803,19225.352121932374,962.6318162245013
"611 WOODLANDS RING RD,Singapore,Singapore",1.4369878,103.79746,18050.65865623716,1230.1413242782794
"162 WOODLANDS ST,Singapore 13,Singapore",1.4331606,103.77299567274437,18751.872460470822,143.6579154773585
"551 WOODLANDS DR 44,Singapore",1.43309925,103.79537747955848,17725.678105711817,1086.8761918857383
"786C WOODLANDS DR 60,Singapore",1.4472888,103.8004817,19026.188516387527,1937.0037135561447
"504 WOODLANDS DR 14,Singapore",1.4328238,103.79134898846775,17859.755826472196,717.0776863880561
"606 WOODLANDS RING RD,Singapore,Singapore",1.4369878,103.79746,18050.65865623716,1230.1413242782794
"506 WOODLANDS DR 14,Singapore",1.4324545,103.7908665353765,17842.053143933375,705.1616775715594
"538 WOODLANDS DR 16,Singapore",1.42959945,103.79208353911723,17498.593078014772,1032.4485559661414
"624B WOODLANDS DR 52,Singapore",1.43469075,103.79975814097807,17726.86355103168,1507.3718161299846
"738 WOODLANDS CIRCLE,Singapore",1.4435642,103.7993576,18671.709350412348,1614.5566161746788
"543 WOODLANDS DR 16,Singapore",1.42847465,103.79387053905157,17309.02457640721,1255.141227927916
"881 WOODLANDS ST,Singapore 82,Singapore",1.44448685,103.79191680597103,19040.08833860627,1031.6873265523468
"894D WOODLANDS DR 50,Singapore",1.4353367,103.7909739,18133.212359111094,539.9868813589967
"517 WOODLANDS DR 14,Singapore",1.4338503,103.79169997617285,17950.623304083405,683.4860262323119
"895C WOODLANDS DR 50,Singapore",1.4353367,103.7909739,18133.212359111094,539.9868813589967
"523 WOODLANDS DR 14,Singapore",1.4330182,103.7923976,17836.479410929354,798.0513189225309
"515 WOODLANDS DR 14,Singapore",1.43471915,103.790627531501,18084.15431321795,532.3746175112241
"370 WOODLANDS AVE,Singapore",1.4328051,103.78737468221692,18027.75190155168,474.4895185618229
"581 WOODLANDS DR 16,Singapore",1.4299583,103.796294464457,17364.670003462175,1347.0272707363297
"356 WOODLANDS AVE,Singapore",1.4334555,103.78482922855781,18207.098159399044,427.8057369853171
"532 WOODLANDS DR 14,Singapore",1.43078845,103.79257386075042,17600.12009301746,969.7707529391564
"304 WOODLANDS ST,Singapore 31,Singapore",1.43010745,103.77365583838541,18419.02929197666,278.76958857093217
"788D WOODLANDS CRES,Singapore",1.4439355,103.80265516945083,18600.651472492635,1964.8722838287456
"658 WOODLANDS RING RD,Singapore,Singapore",1.4369878,103.79746,18050.65865623716,1230.1413242782794
"328 WOODLANDS ST,Singapore 32,Singapore",1.4300693999999998,103.77943893622961,18122.239428442266,650.7158772380492
"847 WOODLANDS ST,Singapore 82,Singapore",1.4421537500000001,103.79198243678235,18795.792173611007,843.7339386610723
